video,frame,t_sec,cx_px,cy_px,mask_area,vx_px_per_s,vy_px_per_s,ax_px_per_s2,ay_px_per_s2
B1_HeavySink_Veo2,0,0.0,628.7087048365686,295.6770799512849,2908.618896484375,18.930955910661424,-77.93484504342645,172.49684197830314,-1433.9962092713565
B1_HeavySink_Veo2,1,0.0416666666666666,629.4974946661795,292.42979474114213,2908.955078125,26.118324326424045,-102.83050715190257,14.74994372842417,-1648.2925632387169
B1_HeavySink_Veo2,2,0.0833333333333333,630.8852318637705,287.1078710219597,2963.70849609375,20.160117888030072,-164.46154855029408,-177.72754337812864,-1718.0425627864397
B1_HeavySink_Veo2,3,0.125,631.177504490182,278.7246656952843,2944.76953125,11.307695711579981,-259.8631407162866,-87.21860242770319,-1643.2462079145248
B1_HeavySink_Veo2,4,0.1666666666666666,631.8275398397356,265.4526092956025,3009.57177734375,12.891901019054785,-386.03235411949026,46.44881844705017,-1423.9034986229722
B1_HeavySink_Veo2,5,0.2083333333333333,632.2518295751032,246.55530285199342,2904.835693359375,15.178430582167493,-532.1787257385313,217.19146150274508,-1060.014434911784
B1_HeavySink_Veo2,6,0.25,633.0924090549162,221.1043821507248,2904.752685546875,30.9911894776169,-628.4385323119586,-29.41208002636293,-7.266178633518542
B1_HeavySink_Veo2,7,0.2916666666666667,634.834428698238,194.18542515933018,2625.44677734375,12.727423913303937,-559.9889570580403,-252.42333524063343,929.6512431803783
B1_HeavySink_Veo2,8,0.3333333333333333,634.1530277143582,174.43863572922146,2617.955810546875,9.955911540897432,-383.1845800936467,74.16340548362845,1526.428994897789
B1_HeavySink_Veo2,9,0.375,635.6640879933127,162.25337681819298,2611.47021484375,18.90770770360632,-260.18526219912997,-30.57942585991985,1755.6361556567356
B1_HeavySink_Veo2,10,0.4166666666666667,635.7286700229921,152.75653054596063,2739.2978515625,7.407626052570777,-221.51096520000397,-142.5534698792543,1550.8522304784196
B1_HeavySink_Veo2,11,0.4583333333333333,636.2813901643603,143.79412971819266,2970.942138671875,7.0282518803351195,-218.6388370241682,-176.7083386613411,876.4074079020608
B1_HeavySink_Veo2,12,0.5,636.3143576796866,134.53662746061326,3029.092529296875,-7.318068835874328,-239.2704941824793,-165.01260494798387,174.47633941463658
B1_HeavySink_Veo2,13,0.5416666666666666,635.6715510947042,123.85492186965274,2879.03759765625,-6.722798531996887,-240.44904153821153,127.53296187658964,-50.0997364714775
B1_HeavySink_Veo2,14,0.5833333333333334,635.7541244686869,114.49920733242897,2809.977294921875,3.3096779871748367,-208.03352009235073,160.54931568158253,69.92648065209286
B1_HeavySink_Veo2,15,0.625,635.9473575936355,106.51879519529018,2883.237060546875,6.656311108135014,-192.80950003466864,29.221000004577967,216.00877444992085
B1_HeavySink_Veo2,16,0.6666666666666666,636.3088170610315,98.43174899620658,2820.167724609375,5.7447613208896655,-191.4866974407205,-31.03224640726325,322.1318850329158
B1_HeavySink_Veo2,17,0.7083333333333334,636.4260877037096,90.56157040856345,2766.916259765625,4.070290574196406,-173.3265010141622,6.7035817332654375,331.30281501037706
B1_HeavySink_Veo2,18,0.75,636.6480079422146,83.98787391169304,2838.50439453125,6.303393131995108,-163.89122602171676,9.053698559771881,243.82389483437828
B1_HeavySink_Veo2,19,0.7916666666666666,636.9513704647093,76.90396824008707,2796.5009765625,4.824765454177395,-166.30074352360498,-34.622415441699545,199.10542908463017
B1_HeavySink_Veo2,20,0.8333333333333334,637.0500717300627,70.1294786180593,2732.17431640625,3.4181918451868114,-146.03038622220345,-33.478082385670845,212.85280510262373
B1_HeavySink_Veo2,21,0.875,637.2362197851415,64.73476938823677,2774.61767578125,2.0349252553714905,-130.1115630907708,5.953892570109026,198.94252136560266
B1_HeavySink_Veo2,22,0.9166666666666666,637.219648834677,59.28684836049507,2820.34423828125,3.914349559362563,-128.62238641089857,55.37018593034004,195.40112608770576
B1_HeavySink_Veo2,23,0.9583333333333334,637.5624155817551,54.01623718732856,2816.792724609375,6.649107416233164,-126.66096674222445,3.8595973299778237,217.75686396980052
B1_HeavySink_Veo2,24,1.0,637.7737411193631,48.731767798643034,2760.575439453125,4.235982670194062,-117.57819022312526,-107.59180143719259,202.32680583451042
B1_HeavySink_Veo2,25,1.0416666666666667,637.9154141376046,44.218054668734794,2746.144287109375,-2.3168760368662333,-105.8480827282591,-92.77713085077241,185.8615771141545
B1_HeavySink_Veo2,26,1.0833333333333333,637.5806681162909,39.911094237954785,2704.511962890625,-3.49544490070366,-96.35810897701197,27.806191866806056,202.51989692517827
B1_HeavySink_Veo2,27,1.125,637.6241270625459,36.18821225398381,2706.178466796875,0.00030661870096082566,-85.73258793405313,-23.888849085076757,204.64538871395166
B1_HeavySink_Veo2,28,1.1666666666666667,637.5806936678493,32.76671191011701,2743.749267578125,-5.48618232446006,-79.27381582081176,-98.10017126431913,169.46742739254074
B1_HeavySink_Veo2,29,1.2083333333333333,637.1669452021742,29.58206093558283,2687.26708984375,-8.17470765332564,-73.49425031917968,20.054062928898496,124.44263800858428
B1_HeavySink_Veo2,30,1.25,636.8994680300722,26.642191050185374,2688.86279296875,-3.8150104137184826,-71.88655798268144,98.07420193756099,95.12894639995076
B1_HeavySink_Veo2,31,1.2916666666666667,636.8490276676977,23.591514437026035,2669.40185546875,-0.0018574918622107361,-67.0068794484296,11.317934150854434,80.01048740969304
B1_HeavySink_Veo2,32,1.3333333333333333,636.8993132390837,21.05828442948291,2726.302001953125,-2.871849234480578,-62.9412204076844,-89.99490567694735,29.3443423879906
B1_HeavySink_Veo2,33,1.375,636.6097068981576,18.346412736385673,2701.790771484375,-7.501432964941159,-62.75817628736593,-15.397829986697595,-61.01704942045004
B1_HeavySink_Veo2,34,1.4166666666666667,636.2741938253386,15.82843640553574,2652.277099609375,-4.155001733372046,-60.796743107950135,91.76860646712535,-37.306656301522615
B1_HeavySink_Veo2,35,1.4583333333333333,636.2634567537099,13.280017477389833,2646.072509765625,0.14595090731927485,-59.68352116310331,75.95844722068817,128.40250039859376
B1_HeavySink_Veo2,36,1.5,636.2863564009485,10.854809641943802,2654.18017578125,2.1748688683519504,-61.43801181883498,48.54642253062766,300.4783797058645
B1_HeavySink_Veo2,37,1.5416666666666667,636.4446958260726,8.160183159153576,2686.394775390625,4.191486118204921,-70.99237809639101,77.50057348706127,402.29178130362095
B1_HeavySink_Veo2,38,1.5833333333333333,636.635646910799,4.938778133911228,2694.528564453125,8.633249992273704,-44.478209646413454,78.85702409253668,409.16967145285355
B1_HeavySink_Veo2,39,1.625,637.1641333254287,4.4536656886191395,2677.002197265625,10.762904792582958,15.8620342162885,67.95817500874169,335.3603859500074
B1_HeavySink_Veo2,40,1.6666666666666667,637.5325556435142,6.260614318601938,2679.0986328125,14.29643124300219,37.75615411423405,168.37616432472413,143.02719374974234
