video,frame,t_sec,cx_px,cy_px,mask_area,vx_px_per_s,vy_px_per_s,ax_px_per_s2,ay_px_per_s2
G2_MoonFall_Sora2,0,0.0,639.7303776810934,309.85933810305255,6702.86962890625,-8.71359956727134,-1171.0533006491664,102.45137984870135,29560.064280384115
G2_MoonFall_Sora2,1,0.0333333333333333,639.4399243621843,270.8242280814137,10091.787109375,-5.298553572314631,-4.49332973259061,119.3101503786343,19450.774374324585
G2_MoonFall_Sora2,2,0.0666666666666666,639.3771407762723,309.5597827875465,6683.0791015625,-0.7595895420290617,580.8874863014939,81.15518088965487,11056.327677703932
G2_MoonFall_Sora2,3,0.1,639.3892850593826,309.55006050151326,6681.037109375,0.11179182032901736,-2.2966761164161653,20.49862567022498,4376.724190522156
G2_MoonFall_Sora2,4,0.1333333333333333,639.3845935642942,309.40667104645206,6673.3046875,0.6069855026526056,-8.127692595154258,0.6647932195392068,-588.0360872207348
G2_MoonFall_Sora2,5,0.1666666666666666,639.4297507595594,309.00821432850296,6665.75048828125,0.15611136829829775,-12.62537091712511,-16.817187766755502,-3837.9531555247777
G2_MoonFall_Sora2,6,0.2,639.3950009888475,308.56497965197707,6663.80810546875,-0.5141603484644293,-11.684430482220705,-7.282883434863786,-3148.546762444039
G2_MoonFall_Sora2,7,0.2333333333333333,639.395473402995,308.2292522963549,6675.1376953125,-0.32941419402595784,-9.835460136759139,11.332604723193084,-228.8344921353449
G2_MoonFall_Sora2,8,0.2666666666666666,639.3730400425791,307.9092823095265,6679.02734375,0.2413466330817755,-12.02413887601324,1.5434285462106727,699.7977359189058
G2_MoonFall_Sora2,9,0.3,639.4115631785337,307.427643037954,6693.88232421875,-0.22651895761191554,-14.011254262628427,-10.439272094026807,-43.2348664911256
G2_MoonFall_Sora2,10,0.3333333333333333,639.3579387787383,306.9751986920179,6700.6552734375,-0.45460483985334577,-15.926685456338419,-6.98563649578319,-74.58550804098536
G2_MoonFall_Sora2,11,0.3666666666666666,639.3812561892103,306.3658640075315,6687.37744140625,-0.6922280573307944,-19.480432867532727,-12.988936264919138,-98.07510896249183
G2_MoonFall_Sora2,12,0.4,639.3117902415829,305.67650316751576,6692.21923828125,-1.3205339241812908,-22.012039186432048,6.401150886977241,-104.76840464863336
G2_MoonFall_Sora2,13,0.4333333333333333,639.2932205942649,304.89839472843596,6714.21923828125,-0.26548466486565303,-26.334964948618108,22.563352647121103,-116.58005108158717
G2_MoonFall_Sora2,14,0.4666666666666667,639.2940912639252,303.9208388376079,6706.3896484375,0.18368958562678017,-30.385218492376225,10.079666009351046,-127.92416779674794
G2_MoonFall_Sora2,15,0.5,639.30546656664,302.87271349561087,6702.048828125,0.4064930690910842,-34.0765215897045,-5.841310848772992,-117.89759955252079
G2_MoonFall_Sora2,16,0.5333333333333333,639.3211908018646,301.6490707316276,6707.85595703125,-0.2057311376247526,-37.42901870959486,-4.897541838945473,-93.7486210044874
G2_MoonFall_Sora2,17,0.5666666666666667,639.291751157465,300.37744558163786,6705.2216796875,0.07999027982805273,-42.69088127762461,10.612491381161819,-79.8473738691277
G2_MoonFall_Sora2,18,0.6,639.3265234871865,298.80301197978594,6685.85205078125,0.5017682877860352,-46.43611955697634,2.374262195025949,-84.0442981442888
G2_MoonFall_Sora2,19,0.6333333333333333,639.3252023766507,297.2817042778394,6737.494140625,0.238274426163116,-46.26145059776263,0.7450174486984915,-93.69346836450391
G2_MoonFall_Sora2,20,0.6666666666666666,639.3424084489307,295.71891527326846,6733.8603515625,0.5514361176992679,-46.37170872140268,-10.081040583081633,-104.8243816431155
G2_MoonFall_Sora2,21,0.7,639.3619647844974,294.1902570297459,6750.6865234375,-0.43379494604232605,-50.26605316093901,-19.801165132503233,-109.21418863716467
G2_MoonFall_Sora2,22,0.7333333333333333,639.3134887858612,292.3678450625392,6723.5107421875,-0.7686415578009473,-59.10851767859003,-6.148110463664128,-123.10891245118833
G2_MoonFall_Sora2,23,0.7666666666666667,639.3107220139774,290.24968918450656,6713.228515625,-0.8436689769532677,-63.68735125002149,14.221920407853792,-149.2641442031627
G2_MoonFall_Sora2,24,0.8,639.2572441873976,288.1220216458711,6728.56396484375,0.17948646938930324,-67.31368823732737,20.410389413327724,-154.03449424383456
G2_MoonFall_Sora2,25,0.8333333333333334,639.3226877786034,285.76210996868474,6722.9248046875,0.5170236506019137,-71.44824278378292,18.110668246335994,-137.1343777329272
G2_MoonFall_Sora2,26,0.8666666666666667,639.2917124307711,283.35880546028557,6676.96875,1.3868643524783693,-74.16071606026799,0.8620272679854688,-104.3320543176468
G2_MoonFall_Sora2,27,0.9,639.415145402102,280.81806223133356,6688.66015625,0.5744921351342782,-81.63415291417641,-3.1007049511298916,-95.85722315582811
G2_MoonFall_Sora2,28,0.9333333333333332,639.3300119064468,277.9165285993405,6671.18896484375,1.1801506890697055,-83.67498933371098,22.284433807908428,-119.86278847716738
G2_MoonFall_Sora2,29,0.9666666666666668,639.4938221147066,275.2397296090861,6727.4287109375,2.0601210556615115,-86.43374031967187,-32.57595477580307,-142.04465903952277
G2_MoonFall_Sora2,30,1.0,639.4673533101575,272.1542792446957,6689.2890625,-0.9915796293171297,-90.31996045266487,-48.44185283393047,-158.63854793764173
G2_MoonFall_Sora2,31,1.0333333333333334,639.4277168060856,269.2183989122418,6680.69091796875,-1.1693357999338332,-93.36442163805577,45.827033228870135,-169.19133087247187
G2_MoonFall_Sora2,32,1.0666666666666669,639.3893975901619,265.9299844688253,6722.5458984375,2.063555919274222,-105.36775248189133,69.58726269761411,-198.52958076710732
